user_id,register_time,install_date,channel,country,device_os,device_model,app_version,age_group,gender,is_new_user
U014260,2026-03-15 00:28:20,2026-03-15,app_store,US,iOS,iPhone 13,1.2.0,18-24,F,1
U014261,2026-03-15 01:36:27,2026-03-15,google_ads,BR,iOS,iPhone 12,1.1.1,18-24,M,1
U014262,2026-03-15 12:38:44,2026-03-15,google_ads,BR,Android,Samsung Galaxy S23,1.2.0,18-24,F,1
U014263,2026-03-15 00:59:07,2026-03-15,organic,BR,Android,Samsung Galaxy A54,1.2.0,25-34,F,1
U014264,2026-03-15 00:24:50,2026-03-15,google_ads,US,iOS,iPhone 15,1.1.1,25-34,Unknown,1
U014265,2026-03-15 12:18:03,2026-03-15,organic,CN,Android,Redmi Note 13,1.2.0,25-34,M,1
U014266,2026-03-15 00:28:13,2026-03-15,tiktok_ads,ID,Android,Samsung Galaxy S23,1.2.0,35-44,M,1
U014267,2026-03-16 00:21:33,2026-03-15,google_ads,US,Android,vivo X100,1.2.1,18-24,M,1
U014268,2026-03-15 02:24:47,2026-03-15,app_store,US,iOS,iPhone 14,1.2.0,25-34,M,1
U014269,2026-03-15 00:24:29,2026-03-15,facebook_ads,ID,Android,Samsung Galaxy S23,1.2.1,18-24,F,1
U014270,,2026-03-15,organic,US,Android,Xiaomi 14,1.2.1,18-24,M,1
U014271,2026-03-15 00:06:47,2026-03-15,tiktok_ads,CN,iOS,iPhone 12,1.2.0,18-24,M,1
U014272,,2026-03-15,facebook_ads,JP,Android,Redmi Note 13,1.2.1,18-24,F,1
U014273,2026-03-15 01:57:53,2026-03-15,referral,CN,Android,Redmi Note 13,1.2.1,18-24,F,1
U014274,2026-03-15 00:49:02,2026-03-15,app_store,US,iOS,iPhone 13,1.2.1,18-24,M,1
U014275,2026-03-15 01:40:22,2026-03-15,facebook_ads,US,iOS,iPhone 13,1.2.0,25-34,M,1
U014276,2026-03-15 01:07:13,2026-03-15,app_store,US,iOS,iPhone 12,1.2.0,18-24,F,1
U014277,2026-03-15 00:40:15,2026-03-15,tiktok_ads,BR,iOS,iPhone 12,1.2.0,55+,F,1
U014278,2026-03-15 00:21:00,2026-03-15,organic,JP,iOS,iPhone 14,1.2.1,18-24,M,1
U014279,2026-03-15 00:51:36,2026-03-15,tiktok_ads,US,iOS,iPhone 13,1.2.0,18-24,M,1
U014280,2026-03-15 06:05:36,2026-03-15,google_ads,CN,Android,Samsung Galaxy A54,1.2.1,25-34,F,1
U014281,2026-03-15 02:44:41,2026-03-15,facebook_ads,US,Android,Google Pixel 8,1.2.1,18-24,F,1
U014282,2026-03-15 01:00:58,2026-03-15,app_store,CN,iOS,iPhone SE,1.2.0,25-34,M,1
U014283,2026-03-15 02:34:06,2026-03-15,organic,US,Android,Redmi Note 13,1.2.0,18-24,F,1
U014284,2026-03-15 01:01:47,2026-03-15,facebook_ads,JP,iOS,iPhone 13,1.2.0,25-34,F,1
U014285,,2026-03-15,organic,CN,iOS,iPhone SE,1.2.1,18-24,F,1
U014286,2026-03-15 06:20:00,2026-03-15,app_store,CN,Android,Google Pixel 8,1.2.0,55+,F,1
U014287,2026-03-15 02:16:46,2026-03-15,organic,US,Android,vivo X100,1.1.1,18-24,F,1
U014288,2026-03-15 00:48:53,2026-03-15,app_store,CN,Android,Samsung Galaxy S23,1.2.0,45-54,M,1
U014289,2026-03-15 12:34:58,2026-03-15,referral,CN,iOS,iPhone 14,1.2.0,25-34,M,1
U014290,2026-03-15 00:37:42,2026-03-15,organic,BR,Android,Samsung Galaxy A54,1.2.0,25-34,F,1
U014291,2026-03-15 02:00:16,2026-03-15,organic,CN,Android,Samsung Galaxy A54,1.2.0,35-44,F,1
U014292,,2026-03-15,google_ads,CN,Android,Samsung Galaxy A54,1.2.0,25-34,F,1
U014293,,2026-03-15,google_ads,US,iOS,iPhone 13,1.2.0,25-34,M,1
U014294,2026-03-15 02:16:59,2026-03-15,organic,JP,Android,Huawei Mate 60,1.2.1,25-34,F,1
U014295,2026-03-15 01:08:46,2026-03-15,organic,JP,iOS,iPhone 14,1.2.0,18-24,Unknown,1
U014296,2026-03-15 01:31:06,2026-03-15,app_store,US,iOS,iPhone 13,1.2.0,25-34,F,1
U014297,2026-03-15 00:25:06,2026-03-15,tiktok_ads,CN,iOS,iPhone 15,1.2.0,25-34,F,1
U014298,2026-03-15 12:38:05,2026-03-15,tiktok_ads,US,Android,Redmi Note 13,1.2.1,45-54,F,1
U014299,2026-03-15 01:11:35,2026-03-15,facebook_ads,BR,iOS,iPhone 14,1.2.0,18-24,M,1
U014300,2026-03-15 02:12:18,2026-03-15,organic,US,iOS,iPhone 13,1.2.0,18-24,F,1
U014301,2026-03-15 00:15:29,2026-03-15,tiktok_ads,CN,iOS,iPhone 13,1.2.0,18-24,F,1
U014302,2026-03-15 06:31:28,2026-03-15,google_ads,ID,Android,OPPO Reno11,1.2.0,25-34,M,1
U014303,,2026-03-15,app_store,BR,Android,Samsung Galaxy S23,1.1.1,35-44,F,1
U014304,,2026-03-15,tiktok_ads,ID,iOS,iPhone 15,1.2.0,35-44,M,1
U014305,2026-03-15 00:25:55,2026-03-15,app_store,US,iOS,iPhone 13,1.2.0,18-24,M,1
U014306,,2026-03-15,tiktok_ads,BR,Android,OPPO Reno11,1.2.1,18-24,M,1
U014307,2026-03-15 02:18:30,2026-03-15,tiktok_ads,US,iOS,iPhone 12,1.2.1,25-34,M,1
U014308,,2026-03-15,tiktok_ads,US,Android,Samsung Galaxy S23,1.1.1,18-24,F,1
U014309,,2026-03-15,app_store,CN,iOS,iPhone 12,1.2.1,35-44,F,1
U014310,2026-03-15 01:09:49,2026-03-15,google_ads,BR,Android,Xiaomi 14,1.1.1,18-24,M,1
U014311,2026-03-15 00:27:11,2026-03-15,app_store,ID,Android,Samsung Galaxy A54,1.2.1,25-34,M,1
U014312,2026-03-15 00:38:24,2026-03-15,app_store,BR,Android,vivo X100,1.2.1,25-34,M,1
U014313,2026-03-15 00:52:18,2026-03-15,facebook_ads,BR,iOS,iPhone 14,1.2.0,25-34,M,1
U014314,2026-03-15 00:30:33,2026-03-15,google_ads,US,iOS,iPhone 15,1.2.0,35-44,F,1
U014315,2026-03-15 01:09:56,2026-03-15,app_store,CN,iOS,iPhone 15,1.2.0,18-24,M,1
U014316,,2026-03-15,tiktok_ads,BR,Android,Redmi Note 13,1.2.0,25-34,F,1
U014317,2026-03-15 01:30:42,2026-03-15,organic,CN,Android,Huawei Mate 60,1.1.1,25-34,F,1
U014318,,2026-03-15,tiktok_ads,BR,Android,OPPO Reno11,1.2.1,35-44,F,1
U014319,2026-03-15 00:07:44,2026-03-15,facebook_ads,US,iOS,iPhone 14,1.2.1,18-24,M,1
U014320,,2026-03-15,tiktok_ads,US,iOS,iPhone 14,1.2.0,25-34,M,1
U014321,2026-03-15 06:33:32,2026-03-15,google_ads,CN,Android,Samsung Galaxy S23,1.2.0,45-54,F,1
U014322,2026-03-15 00:57:07,2026-03-15,app_store,US,iOS,iPhone 11,1.2.1,25-34,F,1
U014323,2026-03-15 02:58:38,2026-03-15,app_store,CN,Android,Google Pixel 8,1.2.0,35-44,M,1
U014324,2026-03-15 00:34:17,2026-03-15,app_store,US,Android,Samsung Galaxy A54,1.2.0,35-44,F,1
U014325,2026-03-15 01:22:00,2026-03-15,app_store,US,iOS,iPhone 13,1.2.1,18-24,M,1
U014326,2026-03-16 00:16:22,2026-03-15,app_store,BR,Android,Google Pixel 8,1.2.0,25-34,F,1
U014327,2026-03-15 12:01:52,2026-03-15,organic,ID,Android,Xiaomi 14,1.2.0,25-34,M,1
U014328,,2026-03-15,organic,CN,iOS,iPhone 14,1.1.1,35-44,M,1
U014329,,2026-03-15,tiktok_ads,ID,Android,Samsung Galaxy A54,1.2.0,18-24,M,1
U014330,,2026-03-15,google_ads,BR,iOS,iPhone SE,1.2.0,25-34,M,1
U014331,2026-03-15 02:09:09,2026-03-15,tiktok_ads,ID,Android,Samsung Galaxy A54,1.1.1,25-34,F,1
U014332,2026-03-15 02:40:19,2026-03-15,referral,US,iOS,iPhone 12,1.2.0,35-44,M,1
U014333,2026-03-15 06:54:24,2026-03-15,google_ads,ID,iOS,iPhone 13,1.2.0,35-44,F,1
U014334,2026-03-15 00:12:08,2026-03-15,app_store,JP,iOS,iPhone 14,1.2.1,18-24,M,1
U014335,,2026-03-15,google_ads,BR,Android,Xiaomi 14,1.2.0,35-44,M,1
U014336,2026-03-15 00:46:54,2026-03-15,app_store,BR,Android,Redmi Note 13,1.2.0,25-34,F,1
U014337,2026-03-15 01:09:56,2026-03-15,app_store,CN,Android,Samsung Galaxy A54,1.2.0,18-24,F,1
U014338,2026-03-15 00:53:49,2026-03-15,organic,CN,iOS,iPhone 15,1.2.0,35-44,M,1
U014339,2026-03-15 00:03:44,2026-03-15,facebook_ads,ID,Android,OPPO Reno11,1.2.1,18-24,M,1
U014340,2026-03-15 00:25:55,2026-03-15,tiktok_ads,ID,Android,vivo X100,1.2.1,18-24,M,1
U014341,2026-03-15 00:26:02,2026-03-15,facebook_ads,BR,Android,vivo X100,1.2.0,18-24,F,1
U014342,2026-03-15 01:14:10,2026-03-15,tiktok_ads,BR,Android,Redmi Note 13,1.2.0,35-44,M,1
U014343,,2026-03-15,facebook_ads,US,iOS,iPhone 13,1.2.1,18-24,F,1
U014344,2026-03-15 06:58:52,2026-03-15,organic,US,iOS,iPhone 11,1.2.0,18-24,F,1
U014345,2026-03-15 06:37:41,2026-03-15,app_store,US,iOS,iPhone 13,1.1.1,25-34,M,1
U014346,2026-03-15 12:47:27,2026-03-15,tiktok_ads,ID,iOS,iPhone 15,1.2.1,18-24,M,1
U014347,2026-03-15 00:09:20,2026-03-15,facebook_ads,BR,Android,Google Pixel 8,1.1.1,55+,F,1
U014348,2026-03-15 01:11:56,2026-03-15,organic,CN,iOS,iPhone 12,1.2.0,18-24,M,1
U014349,,2026-03-15,tiktok_ads,ID,Android,Xiaomi 14,1.2.1,25-34,F,1
U014350,,2026-03-15,organic,JP,iOS,iPhone 12,1.2.0,25-34,M,1
U014351,2026-03-15 00:42:41,2026-03-15,tiktok_ads,BR,Android,Redmi Note 13,1.1.1,35-44,F,1
U014352,2026-03-15 06:07:30,2026-03-15,tiktok_ads,CN,Android,Samsung Galaxy A54,1.2.1,18-24,M,1
U014353,2026-03-15 01:21:22,2026-03-15,tiktok_ads,US,iOS,iPhone SE,1.2.0,25-34,F,1
U014354,2026-03-15 00:35:21,2026-03-15,organic,CN,Android,Huawei Mate 60,1.2.1,18-24,F,1
U014355,2026-03-15 02:37:52,2026-03-15,organic,BR,Android,Huawei Mate 60,1.2.0,18-24,F,1
U014356,2026-03-15 02:33:01,2026-03-15,app_store,CN,iOS,iPhone 14,1.2.0,35-44,F,1
U014357,2026-03-15 02:35:33,2026-03-15,organic,CN,Android,Samsung Galaxy A54,1.2.0,25-34,M,1
U014358,2026-03-15 00:53:02,2026-03-15,app_store,JP,iOS,iPhone 13,1.2.0,25-34,F,1
U014359,,2026-03-15,referral,US,iOS,iPhone 12,1.2.1,25-34,M,1
U014360,,2026-03-15,app_store,JP,Android,Redmi Note 13,1.1.1,25-34,M,1
U014361,2026-03-15 00:19:20,2026-03-15,app_store,CN,Android,Google Pixel 8,1.2.0,18-24,M,1
U014362,,2026-03-15,tiktok_ads,US,iOS,iPhone 14,1.2.0,18-24,F,1
U014363,2026-03-15 02:39:43,2026-03-15,google_ads,BR,Android,OPPO Reno11,1.1.1,25-34,F,1
U014364,2026-03-15 12:45:22,2026-03-15,organic,CN,Android,vivo X100,1.1.1,25-34,F,1
U014365,,2026-03-15,facebook_ads,BR,Android,Samsung Galaxy S23,1.2.0,25-34,F,1
U014366,2026-03-15 12:29:09,2026-03-15,app_store,JP,iOS,iPhone 14,1.2.1,18-24,F,1
U014367,2026-03-15 02:09:24,2026-03-15,app_store,CN,iOS,iPhone 14,1.2.0,18-24,F,1
U014368,2026-03-15 01:05:05,2026-03-15,app_store,ID,Android,Samsung Galaxy A54,1.2.0,18-24,M,1
U014369,,2026-03-15,organic,CN,Android,Redmi Note 13,1.2.0,18-24,F,1
U014370,2026-03-15 00:23:42,2026-03-15,google_ads,BR,iOS,iPhone 11,1.2.0,18-24,M,1
U014371,2026-03-16 00:56:07,2026-03-15,app_store,CN,Android,Samsung Galaxy S23,1.1.1,35-44,M,1
U014372,,2026-03-15,tiktok_ads,JP,iOS,iPhone 13,1.2.0,18-24,M,1
U014373,,2026-03-15,app_store,US,iOS,iPhone 13,1.2.0,35-44,M,1
U014374,2026-03-15 00:47:03,2026-03-15,app_store,JP,Android,Redmi Note 13,1.2.0,25-34,M,1
U014375,2026-03-15 00:43:30,2026-03-15,tiktok_ads,ID,Android,Xiaomi 14,1.2.1,18-24,M,1
U014376,2026-03-15 02:34:52,2026-03-15,app_store,US,Android,Redmi Note 13,1.2.0,45-54,M,1
U014377,2026-03-15 01:08:45,2026-03-15,tiktok_ads,CN,Android,OPPO Reno11,1.2.0,35-44,M,1
U014378,2026-03-15 00:26:55,2026-03-15,tiktok_ads,BR,Android,Samsung Galaxy S23,1.2.1,25-34,M,1
U014379,2026-03-15 02:07:46,2026-03-15,app_store,ID,Android,OPPO Reno11,1.2.1,25-34,M,1
U014380,2026-03-15 06:18:25,2026-03-15,google_ads,BR,iOS,iPhone 11,1.2.1,25-34,F,1
U014381,,2026-03-15,facebook_ads,US,Android,vivo X100,1.2.0,18-24,F,1
U014382,2026-03-15 00:21:44,2026-03-15,tiktok_ads,US,iOS,iPhone 12,1.1.1,35-44,F,1
U014383,2026-03-15 06:51:38,2026-03-15,organic,ID,Android,Xiaomi 14,1.2.0,25-34,M,1
U014384,2026-03-15 01:47:08,2026-03-15,facebook_ads,BR,iOS,iPhone 12,1.2.0,35-44,F,1
U014385,2026-03-15 06:44:23,2026-03-15,app_store,JP,Android,vivo X100,1.1.1,25-34,M,1
U014386,2026-03-15 00:54:26,2026-03-15,organic,CN,Android,Redmi Note 13,1.2.0,25-34,F,1
U014387,2026-03-15 02:18:25,2026-03-15,organic,US,iOS,iPhone 12,1.2.1,25-34,M,1
U014388,2026-03-15 00:51:27,2026-03-15,google_ads,CN,iOS,iPhone 11,1.2.0,18-24,M,1
U014389,2026-03-15 01:29:11,2026-03-15,organic,US,Android,Samsung Galaxy S23,1.2.0,18-24,Unknown,1
U014390,2026-03-15 01:29:07,2026-03-15,google_ads,US,Android,OPPO Reno11,1.1.1,18-24,M,1
U014391,2026-03-16 00:16:18,2026-03-15,google_ads,BR,Android,Redmi Note 13,1.2.0,25-34,M,1
U014392,,2026-03-15,app_store,JP,Android,vivo X100,1.2.0,45-54,M,1
U014393,,2026-03-15,app_store,BR,Android,Samsung Galaxy A54,1.2.0,25-34,M,1
U014394,,2026-03-15,organic,US,iOS,iPhone 15,1.2.1,18-24,M,1
U014395,,2026-03-15,tiktok_ads,ID,iOS,iPhone 15,1.2.0,35-44,F,1
U014396,2026-03-15 06:05:38,2026-03-15,tiktok_ads,US,iOS,iPhone 13,1.2.0,45-54,M,1
U014397,2026-03-15 01:37:18,2026-03-15,google_ads,BR,Android,Xiaomi 14,1.2.0,18-24,F,1
U014398,2026-03-15 00:06:33,2026-03-15,app_store,CN,Android,Redmi Note 13,1.2.0,35-44,F,1
U014399,2026-03-15 01:19:34,2026-03-15,app_store,JP,iOS,iPhone 14,1.2.0,18-24,F,1
U014400,2026-03-15 12:29:34,2026-03-15,google_ads,BR,Android,Xiaomi 14,1.2.0,25-34,F,1
U014401,2026-03-15 00:10:28,2026-03-15,organic,US,iOS,iPhone 12,1.2.1,18-24,F,1
U014402,2026-03-15 02:34:40,2026-03-15,organic,BR,Android,Samsung Galaxy A54,1.2.1,55+,M,1
U014403,2026-03-15 06:37:58,2026-03-15,google_ads,US,iOS,iPhone 15,1.2.1,25-34,F,1
U014404,2026-03-15 02:54:41,2026-03-15,tiktok_ads,US,iOS,iPhone 14,1.2.1,25-34,M,1
U014405,2026-03-15 06:52:01,2026-03-15,google_ads,US,iOS,iPhone 14,1.2.0,18-24,M,1
U014406,2026-03-15 00:14:15,2026-03-15,app_store,BR,Android,OPPO Reno11,1.2.1,35-44,F,1
U014407,2026-03-15 00:45:44,2026-03-15,google_ads,US,iOS,iPhone 12,1.2.0,18-24,F,1
U014408,,2026-03-15,facebook_ads,JP,iOS,iPhone 14,1.2.1,35-44,M,1
U014409,2026-03-15 12:30:08,2026-03-15,organic,BR,iOS,iPhone 13,1.2.0,35-44,F,1
U014410,2026-03-15 06:06:36,2026-03-15,organic,CN,Android,Samsung Galaxy S23,1.2.1,25-34,M,1
U014411,2026-03-15 02:52:04,2026-03-15,organic,CN,Android,Xiaomi 14,1.2.1,25-34,F,1
U014412,2026-03-15 00:04:27,2026-03-15,organic,JP,iOS,iPhone 12,1.1.1,25-34,M,1
U014413,2026-03-16 00:39:34,2026-03-15,app_store,BR,iOS,iPhone 14,1.2.0,25-34,M,1
U014414,2026-03-15 12:17:09,2026-03-15,organic,CN,Android,vivo X100,1.1.1,18-24,F,1
U014415,2026-03-15 01:12:12,2026-03-15,google_ads,ID,Android,Google Pixel 8,1.2.0,18-24,F,1
U014416,2026-03-15 02:13:45,2026-03-15,facebook_ads,BR,iOS,iPhone 11,1.2.0,35-44,F,1
U014417,2026-03-15 00:45:05,2026-03-15,tiktok_ads,BR,Android,Redmi Note 13,1.1.1,18-24,M,1
U014418,2026-03-15 02:27:10,2026-03-15,organic,CN,iOS,iPhone 14,1.2.1,18-24,M,1
U014419,2026-03-15 06:21:53,2026-03-15,referral,US,iOS,iPhone 14,1.2.0,18-24,M,1
U014420,,2026-03-15,google_ads,ID,iOS,iPhone 11,1.2.0,18-24,M,1
U014421,2026-03-15 01:16:23,2026-03-15,google_ads,BR,Android,Samsung Galaxy S23,1.2.0,35-44,F,1
U014422,,2026-03-15,organic,BR,Android,Samsung Galaxy A54,1.2.0,25-34,F,1
U014423,2026-03-15 12:16:47,2026-03-15,app_store,ID,iOS,iPhone 14,1.2.0,18-24,F,1
U014424,2026-03-15 12:58:15,2026-03-15,organic,BR,Android,Redmi Note 13,1.2.1,25-34,F,1
U014425,2026-03-15 00:06:55,2026-03-15,tiktok_ads,BR,Android,Samsung Galaxy S23,1.2.0,25-34,M,1
U014426,2026-03-15 00:06:38,2026-03-15,tiktok_ads,ID,Android,vivo X100,1.2.1,18-24,M,1
U014427,2026-03-15 02:39:16,2026-03-15,organic,US,iOS,iPhone 11,1.1.1,18-24,F,1
U014428,2026-03-15 12:59:53,2026-03-15,organic,BR,Android,Samsung Galaxy A54,1.2.1,25-34,F,1
U014429,2026-03-16 01:35:12,2026-03-16,facebook_ads,BR,iOS,iPhone SE,1.2.0,25-34,M,1
U014430,2026-03-16 01:31:16,2026-03-16,organic,JP,iOS,iPhone 12,1.2.0,25-34,F,1
U014431,2026-03-16 06:27:42,2026-03-16,facebook_ads,US,iOS,iPhone 13,1.2.1,35-44,M,1
U014432,2026-03-16 00:12:36,2026-03-16,app_store,US,iOS,iPhone SE,1.2.0,25-34,M,1
U014433,2026-03-16 12:03:14,2026-03-16,google_ads,BR,Android,Huawei Mate 60,1.1.1,35-44,F,1
U014434,,2026-03-16,google_ads,BR,Android,vivo X100,1.2.0,18-24,M,1
U014435,2026-03-16 06:08:05,2026-03-16,app_store,CN,Android,Huawei Mate 60,1.2.0,25-34,M,1
U014436,2026-03-16 00:02:33,2026-03-16,app_store,US,Android,Huawei Mate 60,1.2.0,45-54,M,1
U014437,2026-03-16 01:49:45,2026-03-16,facebook_ads,ID,iOS,iPhone 14,1.2.1,25-34,F,1
U014438,2026-03-16 02:00:30,2026-03-16,app_store,US,Android,Google Pixel 8,1.2.1,45-54,M,1
U014439,2026-03-16 00:30:16,2026-03-16,organic,BR,Android,vivo X100,1.1.1,18-24,M,1
U014440,2026-03-16 01:43:58,2026-03-16,facebook_ads,ID,Android,OPPO Reno11,1.2.0,35-44,M,1
U014441,2026-03-16 02:05:30,2026-03-16,tiktok_ads,ID,Android,OPPO Reno11,1.2.1,18-24,F,1
U014442,2026-03-16 06:21:23,2026-03-16,organic,BR,Android,Xiaomi 14,1.2.0,18-24,M,1
U014443,2026-03-16 01:48:29,2026-03-16,tiktok_ads,US,Android,Google Pixel 8,1.2.1,18-24,M,1
U014444,2026-03-16 01:07:29,2026-03-16,facebook_ads,JP,Android,Redmi Note 13,1.2.0,18-24,F,1
U014445,2026-03-16 01:11:32,2026-03-16,tiktok_ads,BR,Android,Google Pixel 8,1.2.1,25-34,F,1
U014446,2026-03-16 06:18:47,2026-03-16,facebook_ads,CN,iOS,iPhone 12,1.2.0,25-34,F,1
U014447,2026-03-16 12:17:57,2026-03-16,google_ads,BR,Android,Huawei Mate 60,1.2.0,35-44,M,1
U014448,2026-03-16 01:13:55,2026-03-16,facebook_ads,CN,iOS,iPhone SE,1.2.1,25-34,M,1
U014449,2026-03-16 01:04:09,2026-03-16,referral,BR,iOS,iPhone 15,1.2.1,35-44,F,1
U014450,2026-03-16 00:54:20,2026-03-16,app_store,CN,Android,vivo X100,1.2.0,45-54,F,1
U014451,,2026-03-16,tiktok_ads,CN,Android,Samsung Galaxy A54,1.2.0,35-44,F,1
U014452,,2026-03-16,facebook_ads,ID,Android,Xiaomi 14,1.2.0,25-34,F,1
U014453,,2026-03-16,facebook_ads,ID,Android,Redmi Note 13,1.1.1,55+,F,1
U014454,2026-03-16 02:36:54,2026-03-16,app_store,ID,Android,vivo X100,1.2.0,18-24,F,1
U014455,,2026-03-16,tiktok_ads,BR,Android,Xiaomi 14,1.2.0,18-24,F,1
U014456,2026-03-16 00:37:22,2026-03-16,app_store,US,iOS,iPhone 15,1.2.0,25-34,M,1
U014457,2026-03-16 01:33:44,2026-03-16,app_store,ID,Android,Xiaomi 14,1.2.0,25-34,M,1
U014458,2026-03-16 00:37:04,2026-03-16,google_ads,US,Android,OPPO Reno11,1.2.0,18-24,M,1
U014459,2026-03-16 00:45:32,2026-03-16,facebook_ads,BR,Android,Huawei Mate 60,1.2.1,35-44,F,1
U014460,2026-03-16 12:04:31,2026-03-16,google_ads,US,Android,Xiaomi 14,1.2.0,18-24,M,1
U014461,2026-03-16 06:10:40,2026-03-16,app_store,ID,Android,Xiaomi 14,1.1.1,45-54,M,1
U014462,2026-03-16 12:17:59,2026-03-16,organic,CN,Android,vivo X100,1.2.1,25-34,F,1
U014463,2026-03-16 00:28:30,2026-03-16,tiktok_ads,JP,iOS,iPhone 11,1.2.0,18-24,M,1
U014464,2026-03-18 00:25:37,2026-03-16,facebook_ads,CN,Android,Redmi Note 13,1.2.0,25-34,F,1
U014465,2026-03-16 02:30:04,2026-03-16,tiktok_ads,US,Android,Samsung Galaxy S23,1.2.1,35-44,M,1
U014466,2026-03-16 01:06:59,2026-03-16,google_ads,BR,Android,Xiaomi 14,1.1.1,18-24,F,1
U014467,2026-03-16 00:26:38,2026-03-16,organic,US,Android,Huawei Mate 60,1.2.0,25-34,F,1
U014468,,2026-03-16,google_ads,ID,Android,Xiaomi 14,1.1.1,35-44,F,1
U014469,2026-03-16 00:56:09,2026-03-16,facebook_ads,US,Android,vivo X100,1.2.0,25-34,M,1
U014470,2026-03-16 06:37:38,2026-03-16,app_store,CN,Android,Samsung Galaxy A54,1.2.0,18-24,M,1
U014471,2026-03-16 00:34:09,2026-03-16,tiktok_ads,US,iOS,iPhone SE,1.2.0,25-34,M,1
U014472,2026-03-16 06:04:15,2026-03-16,referral,US,iOS,iPhone 12,1.2.1,35-44,M,1
U014473,2026-03-17 00:55:21,2026-03-16,facebook_ads,CN,iOS,iPhone 13,1.2.1,18-24,F,1
U014474,2026-03-16 12:13:03,2026-03-16,facebook_ads,BR,Android,vivo X100,1.2.1,18-24,M,1
U014475,,2026-03-16,app_store,CN,Android,OPPO Reno11,1.2.0,25-34,F,1
U014476,2026-03-16 00:10:26,2026-03-16,tiktok_ads,ID,Android,Xiaomi 14,1.1.1,18-24,F,1
U014477,2026-03-16 01:48:18,2026-03-16,app_store,US,Android,Redmi Note 13,1.2.1,25-34,M,1
U014478,2026-03-16 01:14:29,2026-03-16,tiktok_ads,ID,iOS,iPhone 14,1.2.0,45-54,M,1
U014479,2026-03-16 00:08:26,2026-03-16,facebook_ads,US,iOS,iPhone 14,1.2.0,55+,M,1
U014480,2026-03-16 01:21:46,2026-03-16,organic,US,iOS,iPhone 12,1.2.1,25-34,M,1
U014481,,2026-03-16,app_store,BR,Android,Samsung Galaxy A54,1.2.1,18-24,F,1
U014482,2026-03-16 00:01:00,2026-03-16,app_store,US,iOS,iPhone 12,1.2.0,18-24,F,1
U014483,2026-03-16 12:22:22,2026-03-16,app_store,JP,iOS,iPhone 15,1.1.1,25-34,M,1
U014484,,2026-03-16,google_ads,JP,Android,Redmi Note 13,1.2.0,18-24,M,1
U014485,2026-03-16 01:22:14,2026-03-16,app_store,US,iOS,iPhone 14,1.2.0,25-34,M,1
U014486,2026-03-16 12:40:03,2026-03-16,organic,US,Android,Redmi Note 13,1.2.1,45-54,F,1
U014487,2026-03-16 02:11:43,2026-03-16,facebook_ads,CN,iOS,iPhone 11,1.2.1,18-24,M,1
U014488,2026-03-17 00:46:25,2026-03-16,tiktok_ads,BR,Android,Google Pixel 8,1.2.1,18-24,M,1
U014489,2026-03-16 01:32:37,2026-03-16,facebook_ads,BR,Android,Xiaomi 14,1.2.1,35-44,Unknown,1
U014490,,2026-03-16,tiktok_ads,BR,Android,Huawei Mate 60,1.2.0,25-34,F,1
U014491,2026-03-16 00:53:34,2026-03-16,google_ads,US,Android,Xiaomi 14,1.1.1,18-24,F,1
U014492,2026-03-16 06:26:13,2026-03-16,google_ads,BR,Android,Xiaomi 14,1.2.0,55+,M,1
U014493,2026-03-16 00:57:41,2026-03-16,organic,ID,Android,Google Pixel 8,1.2.0,25-34,M,1
U014494,2026-03-16 02:48:19,2026-03-16,organic,JP,iOS,iPhone 13,1.2.0,18-24,F,1
U014495,2026-03-16 12:34:44,2026-03-16,organic,CN,Android,OPPO Reno11,1.2.0,18-24,F,1
U014496,,2026-03-16,organic,US,Android,Huawei Mate 60,1.2.0,18-24,M,1
U014497,2026-03-16 01:05:19,2026-03-16,google_ads,ID,Android,Huawei Mate 60,1.2.0,18-24,M,1
U014498,,2026-03-16,tiktok_ads,ID,Android,Xiaomi 14,1.2.1,25-34,M,1
U014499,2026-03-16 01:37:16,2026-03-16,app_store,BR,Android,Samsung Galaxy S23,1.2.1,25-34,M,1
U014500,2026-03-16 01:27:19,2026-03-16,google_ads,ID,Android,OPPO Reno11,1.2.1,18-24,F,1
U014501,2026-03-16 12:41:29,2026-03-16,organic,CN,Android,Samsung Galaxy S23,1.2.0,25-34,M,1
U014502,2026-03-16 00:24:10,2026-03-16,facebook_ads,JP,iOS,iPhone 14,1.2.0,18-24,F,1
U014503,2026-03-16 06:59:13,2026-03-16,organic,ID,iOS,iPhone 15,1.1.1,35-44,M,1
U014504,2026-03-16 01:25:06,2026-03-16,app_store,US,iOS,iPhone 12,1.1.1,25-34,F,1
U014505,2026-03-16 02:40:29,2026-03-16,referral,JP,Android,Xiaomi 14,1.2.0,35-44,F,1
U014506,2026-03-16 02:37:17,2026-03-16,facebook_ads,ID,Android,Redmi Note 13,1.1.1,18-24,M,1
U014507,,2026-03-16,google_ads,ID,Android,Samsung Galaxy S23,1.2.0,18-24,M,1
U014508,2026-03-16 02:08:16,2026-03-16,google_ads,JP,Android,Samsung Galaxy A54,1.2.0,35-44,M,1
U014509,2026-03-16 02:21:17,2026-03-16,organic,US,iOS,iPhone 13,1.2.0,45-54,M,1
U014510,,2026-03-16,google_ads,CN,Android,OPPO Reno11,1.1.1,25-34,M,1
